num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/total_loss,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/mean_kl_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/flatten_observations,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,224448.0,False,56,88e23_00000,2025-07-23_01-14-45,1753233285,6.5002830028533936,364.95986342430115,8806,nrxr0b6i9i,10.38.191.215,364.95986342430115,56,6.51073473887109,1.999499275262149e-05,6.5102735612028155,0.24030640484065868,6.263511574449837,0.002968401727267066,144.0,0.1262602612179853,4008.0,0.0002780420461821953,224448.0,55.0,345.45425472387745,0.0,0.0023257150314748287,345.45425472387745,0.0015035932158001927,368.53447662303245,6,0,0,30.82222222222222,20.3,0.0,4.07000407000407e-05,4008.0,0.0005120048185037161,224448.0,0.0011359776705565233,4008.0,224448.0,3.7560506,56.0,3.6829891,0.9110035,0.0,6985856,0.011760466,141065,-0.0014612675,1.0,128.0,5e-05,997.4847,-0.07405369,124672,0.08437500149011612,0.7966538,20588.170760384004,4008.0,6985856,141065,4044048,4153.387939212001,0,226747440,124672,668710.3682371223,20587.136314145366,20587.04493126832,0.17114096156939412,0.00017039701760796088,3.826089072205674e-05,5.218535946705226e-06,8.861421749463366e-05,1.0845938851328092e-05,5.3660841536626765e-05,0.00028667207987639296,0.0002659024248760446,6.344863427686124e-05,0.00020805874018654425,0.00013743758821153297,2.8317905650310045e-06,0.010953015613703371,0.0010767007881414383,0.060486232376058234,8.138369287524831e-06,0.0739152936799628,3.0262201942721415e-05,0.000260448255862811,0.023554471609744936
1,228456.0,False,57,88e23_00000,2025-07-23_01-14-52,1753233292,6.533812761306763,371.4936761856079,8806,nrxr0b6i9i,10.38.191.215,371.4936761856079,57,6.510878666801985,1.9951821667306042e-05,6.510416354519722,0.23988827110078778,6.264052863948915,0.0029804779441566067,144.0,0.12614572084241255,4008.0,0.00027557891370798027,228456.0,56.0,349.3699409574983,0.0,0.0023257150314748287,349.3699409574983,0.0014817722735975727,355.20114311039157,6,0,0,20.82222222222222,20.3,0.0,4.07000407000407e-05,4008.0,0.0005054947388511192,228456.0,0.0011168642212200236,4008.0,228456.0,4.3019094,57.0,4.097607,0.99374914,0.0,7110528,0.0050570075,141065,-0.0029184818,1.0,128.0,5e-05,1129.9259,-0.20472892,124672,0.08437500149011612,0.46542114,20549.856121480138,4008.0,7110528,141065,4044048,4153.374059819881,0,230791488,124672,667423.1032021707,20548.880535475426,20548.788937615765,0.17313811709570587,0.0001744752899491414,3.681340142795503e-05,5.314923123977135e-06,8.055502297495648e-05,1.073775079626779e-05,5.381067576581611e-05,0.00028726323058072065,0.0002339265763093173,6.377673959126424e-05,0.00021959600623936025,0.00013980799419245233,2.834761063090226e-06,0.01094794778500195,0.001076424626148877,0.060459719424669676,8.129861586113243e-06,0.07597307045463914,3.022208250417532e-05,0.0002598946294325179,0.0235284274225195
1,232464.0,False,58,88e23_00000,2025-07-23_01-14-58,1753233298,6.377086877822876,377.8707630634308,8806,nrxr0b6i9i,10.38.191.215,377.8707630634308,58,6.50945810325379,1.9910851805735523e-05,6.508994913712537,0.23919504726332305,6.263312332351917,0.0029894660468296895,144.0,0.12590767587217402,4008.0,0.00026668693438551436,232464.0,57.0,352.3319422425189,0.0,0.0023257150314748287,352.3319422425189,0.001433074599600278,342.54024589837184,6,0,0,22.68888888888889,20.3,0.0,4.07000407000407e-05,4008.0,0.0004903953123618612,232464.0,0.0010713827372079445,4008.0,232464.0,4.0612917,58.0,4.0181026,0.9322916,0.0,7235200,0.007962322,141065,0.00020885468,1.0,128.0,5e-05,797.263,-0.043860678,124672,0.08437500149011612,0.5558803,20557.47031749293,4008.0,7235200,141065,4044048,4153.360319221682,0,234835536,124672,667627.0386018571,20556.529403121687,20556.437784881386,0.1727239331581873,0.00017073358192560564,3.57890846685285e-05,5.260968047021172e-06,7.425554691274351e-05,1.0399340973680577e-05,5.2677506037025804e-05,0.00027761458133718095,0.00020922414954937632,6.281620507126989e-05,0.00021332691769969215,0.00013798785048859343,2.8120201155801246e-06,0.010939301317080395,0.0010759140924222928,0.060407546422851566,8.114780005307272e-06,0.07564184748790813,3.0177791466173324e-05,0.00025924861069780695,0.023510681410080406
1,236472.0,False,59,88e23_00000,2025-07-23_01-15-04,1753233304,6.336592674255371,384.20735573768616,8806,nrxr0b6i9i,10.38.191.215,384.20735573768616,59,6.507663666390732,1.985984220349352e-05,6.507199822958426,0.2391828153905308,6.261522749980007,0.0029937425150069323,144.0,0.12588061392567093,4008.0,0.00027121058708294094,236472.0,58.0,354.5725731666348,0.0,0.0023257150314748287,354.5725731666348,0.0014627659853735948,330.5426387331494,6,0,0,19.633333333333333,20.3,0.0,4.07000407000407e-05,4008.0,0.0005033873218543472,236472.0,0.0010714234728685136,4008.0,236472.0,3.5086997,59.0,3.5186129,0.9954744,0.0,7359872,0.0075010424,141065,-0.0024565458,1.0,128.0,5e-05,1165.6666,0.009280009,124672,0.08437500149011612,0.30258846,20517.758914485974,4008.0,7359872,141065,4044048,4153.346716029466,0,238879584,124672,666298.1195636706,20516.855383351696,20516.766491674192,0.17235428699976657,0.00017691759376383285,3.681977881864523e-05,5.6425789106325675e-06,7.25088725902103e-05,1.0651786282443426e-05,5.401045265291171e-05,0.00027979523983609635,0.0001959165860312322,6.438722073037113e-05,0.00021652855034071106,0.00014009245507792993,2.8954297014744866e-06,0.010929373797022393,0.001075341236278572,0.06035681442231214,8.103621096736552e-06,0.07535588074426385,2.9960484509029215e-05,0.00025860981583495426,0.023492265503234418
1,240480.0,False,60,88e23_00000,2025-07-23_01-15-11,1753233311,6.448695421218872,390.65605115890503,8806,nrxr0b6i9i,10.38.191.215,390.65605115890503,60,6.506954633516839,1.980781532825157e-05,6.506489143581594,0.2385827602280443,6.261408516378345,0.002996619737859249,144.0,0.1257217609520025,4008.0,0.0002714522108470993,240480.0,59.0,356.267547692337,0.0,0.0023257150314748287,356.267547692337,0.0014416511944499247,319.1834856536451,6,0,0,19.166666666666668,20.3,0.0,4.07000407000407e-05,4008.0,0.0004970347077663593,240480.0,0.0010514912316535823,4008.0,240480.0,3.3838215,60.0,3.2807417,0.9079069,0.0,7484544,0.008196908,141065,-0.0011191368,1.0,128.0,5e-05,1177.639,-0.10377148,124672,0.08437500149011612,0.7545259,20484.13747962481,4008.0,7484544,141065,4044048,4153.333248869171,0,242923632,124672,665170.1205922115,20483.284759143407,20483.205665464335,0.17429558410530477,0.00017655318927987354,3.6497816013089165e-05,5.5326848519356264e-06,6.943737721013026e-05,1.0607996996683684e-05,5.3433065515099105e-05,0.00027998585804299506,0.00018194040767357007,6.510578491650753e-05,0.00021242228471424557,0.00013826042781280338,2.8033443807314087e-06,0.010918505665317832,0.0010742586030247875,0.06030681413463923,8.085542291813193e-06,0.07738394375059532,2.992876528930132e-05,0.0002581619691153416,0.02347019533740529
1,244488.0,False,61,88e23_00000,2025-07-23_01-15-17,1753233317,6.280844688415527,396.93689584732056,8806,nrxr0b6i9i,10.38.191.215,396.93689584732056,61,6.504615729412852,1.974940762148414e-05,6.504149575156013,0.2380632432836972,6.259585565294479,0.0029925490950530004,144.0,0.12554058578506502,4008.0,0.00026369816651524726,244488.0,60.0,357.54977149374025,0.0,0.0023257150314748287,357.54977149374025,0.0014233061088856618,308.3937372986158,6,0,0,22.22222222222222,20.3,0.0,4.07000407000407e-05,4008.0,0.0004980431084862253,244488.0,0.0010267886924765653,4008.0,244488.0,3.7500029,61.0,3.6459033,1.0341372,0.0,7609216,0.008938311,141065,-0.0013171434,1.0,128.0,5e-05,1534.9183,-0.10485291,124672,0.08437500149011612,0.7716181,20452.391595691242,4008.0,7609216,141065,4044048,4153.31991638048,0,246967680,124672,664109.8296284745,20451.593033648838,20451.531134763358,0.17388303033863342,0.00017415704946581963,3.529944285740502e-05,5.455339703068698e-06,7.816926140898857e-05,1.0199487146711926e-05,5.20456606409315e-05,0.00026884422715713643,0.00016911507512773832,6.399104476674546e-05,0.00021445962402502126,0.00013570699301178554,2.7277394700874726e-06,0.010912209885705612,0.0010741074177817737,0.06025321718535474,8.073576799739367e-06,0.0770406304690678,2.9905475081395602e-05,0.0002575993263807941,0.02346396711441654
1,248496.0,False,62,88e23_00000,2025-07-23_01-15-23,1753233323,6.344818115234375,403.28171396255493,8806,nrxr0b6i9i,10.38.191.215,403.28171396255493,62,6.502945994242707,1.970763999297075e-05,6.502477983825723,0.2377061984781966,6.258260274398822,0.0030026380182192106,144.0,0.12549424116302468,4008.0,0.00028624905482688053,248496.0,61.0,358.51977285588083,0.0,0.0023257150314748287,358.51977285588083,0.0014326942892252963,298.177654301838,6,0,0,24.699999999999996,20.3,0.0,4.07000407000407e-05,4008.0,0.0004967797232235339,248496.0,0.0010249578913120196,4008.0,248496.0,3.8812711,62.0,3.7710385,0.82663727,0.0,7733888,0.012115653,141065,0.0001513362,1.0,128.0,5e-05,1554.9711,-0.1112551,124672,0.08437500149011612,0.48686793,20501.38442944467,4008.0,7733888,141065,4044048,4153.306717216676,0,251011728,124672,665665.1541893743,20500.625594104054,20500.570658764176,0.1735677300923197,0.00017735023487168834,3.476718425511218e-05,5.4751123329987185e-06,7.347349347974652e-05,1.042345140195016e-05,5.3530483306859856e-05,0.0002690289625833089,0.00016489697811848864,6.392229831095164e-05,0.0002098939716802373,0.00014477641945318575,2.8897233639025985e-06,0.010906633003692042,0.001074190984816777,0.06020932631496921,8.064264159989235e-06,0.07677230918886807,2.9891572676477412e-05,0.00025744229449293794,0.023467723596126342
1,252504.0,False,63,88e23_00000,2025-07-23_01-15-30,1753233330,6.450929641723633,409.73264360427856,8806,nrxr0b6i9i,10.38.191.215,409.73264360427856,63,6.502354448567463,1.9661884884964565e-05,6.501885887118192,0.2393315763015151,6.2560390180989485,0.003001258785156064,144.0,0.12528745264790006,4008.0,0.0002773911111080398,252504.0,62.0,359.2535915091659,0.0,0.0023257150314748287,359.2535915091659,0.001405645940017257,288.4904676083225,6,0,0,19.58888888888889,20.311111111111114,0.0,4.07000407000407e-05,4008.0,0.00048788398178532653,252504.0,0.0010013934176428365,4008.0,252504.0,5.124333,63.0,5.057113,0.92495435,0.0,7858560,0.010668376,141065,-0.0034886599,1.0,128.0,5e-05,3172.2615,-0.068119735,124672,0.08437500149011612,0.7425889,20563.209318752743,4008.0,7858560,141065,4044048,4153.293650044509,0,255055776,124672,667636.4144375885,20562.454737934837,20562.392519450652,0.17318886693185045,0.00017618729649550592,3.425256468336756e-05,5.5493612163861645e-06,6.889598780916913e-05,9.924819706396652e-06,5.191267176831329e-05,0.000261540670536162,0.00015691691323594935,6.274703033111631e-05,0.00021114498421327397,0.00013953433868017396,2.980661381424884e-06,0.010899450317893236,0.0010742167564927667,0.060173986498875336,7.983621518389343e-06,0.07644423526538136,2.9809757555081252e-05,0.0002569433518452164,0.02346165381915887
1,256512.0,False,64,88e23_00000,2025-07-23_01-15-36,1753233336,6.339712381362915,416.0723559856415,8806,nrxr0b6i9i,10.38.191.215,416.0723559856415,64,6.500617099069383,1.9619846957049595e-05,6.5001475552147285,0.23862483773938953,6.255003397283747,0.002998751505694167,144.0,0.12503340392792459,4008.0,0.00026449007467014933,256512.0,63.0,359.80874501290185,0.0,0.0023257150314748287,359.80874501290185,0.0013725059206332903,279.2749174462792,6,0,0,20.177777777777777,20.3,0.0,4.07000407000407e-05,4008.0,0.00047357469204734076,256512.0,0.0009716688396903408,4008.0,256512.0,6.331358,64.0,6.1281505,0.74116194,0.0,7983232,0.008950588,141065,6.181002e-05,1.0,128.0,5e-05,3324.685,-0.20396283,124672,0.08437500149011612,0.33361718,20538.98320773246,4008.0,7983232,141065,4044048,4153.280713544064,0,259099824,124672,666812.6373120544,20538.19470277441,20538.09589924627,0.17277626884834785,0.00017125363150199076,3.3663069750593227e-05,5.283613575191604e-06,6.518338283884708e-05,9.825312021903544e-06,5.03929516014564e-05,0.00025091952081797176,0.00015059036544792242,6.192652597044338e-05,0.00020512323368470254,0.00013545358122085392,2.8278926222199395e-06,0.010892532997096648,0.0010740927745523192,0.0601208273884349,7.966910347312887e-06,0.07611113548470134,2.975420431763755e-05,0.000256726327391534,0.023445505021309303
1,260520.0,False,65,88e23_00000,2025-07-23_01-15-43,1753233343,6.580555200576782,422.65291118621826,8806,nrxr0b6i9i,10.38.191.215,422.65291118621826,65,6.501337764616632,1.9574699695855982e-05,6.5008671158117695,0.23824870050022023,6.256076088237008,0.00301972590604083,144.0,0.12501229161634433,4008.0,0.000261842377515895,260520.0,64.0,360.2287412506583,0.0,0.0023257150314748287,360.2287412506583,0.0014400128359381295,270.52834149707076,6,0,0,24.98888888888889,20.3,0.0,4.07000407000407e-05,4008.0,0.000483506594960183,260520.0,0.0009909346039254426,4008.0,260520.0,7.446125,65.0,7.352907,0.8873753,0.0,8107904,0.0069851684,141065,-0.0012358427,1.0,128.0,5e-05,6134.435,-0.09380682,124672,0.08437500149011612,0.46492377,20588.755958374997,4008.0,8107904,141065,4044048,4153.267906408624,0,263143872,124672,668381.6127456002,20587.869190620244,20587.633319325065,0.17484545946732907,0.00017251129995307898,3.4160683223545635e-05,5.303980023364113e-06,6.940263760127459e-05,1.0241539549243424e-05,5.083858484153842e-05,0.00026890112698246403,0.00014828038616399838,6.384081237959924e-05,0.00020654461568844494,0.00013292512951056895,2.7800527785838495e-06,0.010889826683141212,0.0010737036928013877,0.06007592478938659,7.961560785294073e-06,0.07823370926793088,2.973157007203617e-05,0.00025616726567203625,0.0234423424610123
1,264528.0,False,66,88e23_00000,2025-07-23_01-15-49,1753233349,6.195003509521484,428.84791469573975,8806,nrxr0b6i9i,10.38.191.215,428.84791469573975,66,6.498206527672102,1.951129363675028e-05,6.497735346581987,0.2376700738056831,6.25352285887648,0.003017357524772184,144.0,0.1248045545170654,4008.0,0.0002546063365039826,264528.0,65.0,360.54649137841216,0.0,0.0023257150314748287,360.54649137841216,0.001423977085060532,262.18388231267636,6,0,0,19.755555555555556,20.3,0.0,4.07000407000407e-05,4008.0,0.0004734572379309297,264528.0,0.0009702845402395896,4008.0,264528.0,7.540257,66.0,7.2878523,0.83760184,0.0,8232576,0.012816248,141065,0.00040358305,1.0,128.0,5e-05,6328.8945,-0.25348598,124672,0.08437500149011612,0.45031464,20650.735869122975,4008.0,8232576,141065,4044048,4153.255227344538,0,267187920,124672,670370.821499201,20650.251248783094,20649.623950149246,0.17443905006246857,0.00016907443136869336,3.3509279090423935e-05,5.0704781390386395e-06,6.56613999482716e-05,9.945940351169696e-06,4.958700261957114e-05,0.00026103395211216643,0.0001449353705718123,6.244124181075872e-05,0.00020296394900167226,0.00013034382975065737,2.813453276483434e-06,0.010884977087510671,0.001073545735262946,0.06003977105135502,7.954746663098824e-06,0.07788529646653447,2.972596322813687e-05,0.0002556135151729611,0.023428207270233703
1,268536.0,False,67,88e23_00000,2025-07-23_01-15-56,1753233356,6.402247190475464,435.2501618862152,8806,nrxr0b6i9i,10.38.191.215,435.2501618862152,67,6.497166464034315,1.9452330747565813e-05,6.496694347391959,0.237020735305497,6.253113851525419,0.0030290217907968163,144.0,0.12460317885865273,4008.0,0.0002479678090919459,268536.0,66.0,360.78689119284985,0.0,0.0023257150314748287,360.78689119284985,0.001423432278602986,254.3100903979691,6,0,0,23.700000000000003,20.3,0.0,4.07000407000407e-05,4008.0,0.00046452563636249013,268536.0,0.0009512560642436729,4008.0,268536.0,7.9672623,67.0,8.035023,0.92713475,0.0,8357248,0.009222866,141065,-0.007431388,1.0,128.0,5e-05,5379.7695,0.06698196,124672,0.08437500149011612,0.60462385,20688.236332509914,4008.0,8357248,141065,4044048,4153.242675071093,0,271231968,124672,671561.2321494357,20687.788042551336,20687.155176202625,0.17402899609226108,0.00016632487327260657,3.328467936509976e-05,5.09013409238461e-06,6.266794872371686e-05,9.455867174874994e-06,4.807649742900201e-05,0.00025231274790405204,0.00014228256327966047,6.09728078167224e-05,0.00020032019008667972,0.00012902403301664542,2.820673607888075e-06,0.010874100188371257,0.0010727092403633241,0.06001293212027484,7.95395183337732e-06,0.07753055462413458,2.968413743839529e-05,0.0002549886822706631,0.02341485844675162
1,272544.0,False,68,88e23_00000,2025-07-23_01-16-02,1753233362,6.592200994491577,441.8423628807068,8806,nrxr0b6i9i,10.38.191.215,441.8423628807068,68,6.49805003037173,1.9385277560877773e-05,6.497577705563736,0.23909750879389988,6.251924280105534,0.003023068447373864,144.0,0.12456412371569235,4008.0,0.0002460291398373624,272544.0,67.0,360.96877357120394,0.0,0.0023257150314748287,360.96877357120394,0.0014747568566402273,246.82003044159643,6,0,0,20.53333333333333,20.3,0.0,4.07000407000407e-05,4008.0,0.00047278847457008074,272544.0,0.000972719886782966,4008.0,272544.0,6.928305,68.0,6.9828005,0.99621,0.0,8481920,0.020278577,141065,-0.0016180277,1.0,128.0,5e-05,5028.9253,0.05278507,124672,0.12656250596046448,0.5165934,20748.47731786122,4008.0,8481920,141065,4044048,4153.230248320382,0,275276016,124672,673490.4071412928,20748.07033444098,20747.415933805023,0.1736886625048363,0.00017024880373879038,3.379753920213811e-05,5.2089172535063165e-06,6.226572541308469e-05,9.48160441524488e-06,4.831312761877369e-05,0.0002519048211609836,0.0001431671964706678,6.137981474799773e-05,0.00021170432009937946,0.0001357267201302957,2.8270600373196175e-06,0.01087955442156111,0.0010733930567332324,0.05998916612605375,7.971996294411758e-06,0.07721640933907721,2.967218763958621e-05,0.00025492956179441105,0.02340725473048512
1,276552.0,False,69,88e23_00000,2025-07-23_01-16-08,1753233368,6.272497653961182,448.11486053466797,8806,nrxr0b6i9i,10.38.191.215,448.11486053466797,69,6.495702392695519,1.9329791380179616e-05,6.495229608902897,0.2386514937264434,6.250008778181019,0.003020488059588205,144.0,0.12455901082861048,4008.0,0.00025123182618686256,276552.0,68.0,361.10638524102654,0.0,0.0023257150314748287,361.10638524102654,0.0015329150020229187,239.66010915610332,6,0,0,19.644444444444442,20.3,0.0,4.07000407000407e-05,4008.0,0.0004891672346233526,276552.0,0.0009827729601242727,4008.0,276552.0,8.266396,69.0,8.31602,1.0418724,0.0,8606592,0.042450894,141065,-0.00017213821,1.0,128.0,5e-05,6172.621,0.044250883,124672,0.18984375894069672,0.886257,20815.242446811993,4008.0,8606592,141065,4044048,4153.217945837178,0,279320064,124672,675607.3096211836,20814.666293907707,20813.785091244496,0.1732967021998043,0.00017514568086933783,3.3252478196973494e-05,5.239447194495286e-06,6.395293332091507e-05,9.58766300097266e-06,4.831282679480822e-05,0.0002484870427187899,0.00014582142992118773,6.132781474667817e-05,0.00020753254899866287,0.0001423338514145124,2.804097633999566e-06,0.010876816653483685,0.0010731465168480013,0.05995271263631404,7.9572826471758e-06,0.07688303667531039,2.9665852141955453e-05,0.00025439897304952623,0.023390674763594084
1,280560.0,False,70,88e23_00000,2025-07-23_01-16-15,1753233375,6.49273681640625,454.6075973510742,8806,nrxr0b6i9i,10.38.191.215,454.6075973510742,70,6.495603598962641,1.926241759169158e-05,6.495130077392404,0.23844416718223535,6.250115991844887,0.003017860711447648,144.0,0.12456220119687465,4008.0,0.0002557140699923741,280560.0,69.0,361.21050378596107,0.0,0.0023257150314748287,361.21050378596107,0.0015973808959783415,232.89422983573377,6,0,0,19.51111111111111,20.3,0.0,4.07000407000407e-05,4008.0,0.0004955609513023203,280560.0,0.0009928967387074885,4008.0,280560.0,7.1892385,70.0,7.1443744,0.93907857,0.0,8731264,0.014114281,141065,-0.0031472445,1.0,128.0,5e-05,5917.5444,-0.04754361,124672,0.18984375894069672,0.3421063,20845.811242385873,4008.0,8731264,141065,4044048,4153.205766378807,0,283364112,124672,676579.4965012638,20845.274128267025,20844.445549543736,0.17538654198131587,0.0001789687375404452,3.430022399569073e-05,5.594865486360803e-06,6.307777688086237e-05,9.812870196484019e-06,4.934196794584672e-05,0.00025219071147445916,0.00014725087436233357,6.289428080916159e-05,0.00021028834114037744,0.00014162209902029453,2.989715765232618e-06,0.010870650739685536,0.0010725993527429397,0.059925221148566396,7.947009533481179e-06,0.0790190234259354,2.963583127364831e-05,0.0002538148492318261,0.023381822889111708
1,284568.0,False,71,88e23_00000,2025-07-23_01-16-21,1753233381,6.180740833282471,460.7883381843567,8806,nrxr0b6i9i,10.38.191.215,460.7883381843567,71,6.492389821547828,1.9220695612539608e-05,6.491916491531223,0.23788047850363903,6.247465902531657,0.0030158198831964824,144.0,0.12441387927635383,4008.0,0.00024821799526079745,284568.0,70.0,361.28928254625345,0.0,0.0023257150314748287,361.28928254625345,0.0015907581820909877,226.44881941882127,6,0,0,19.875,20.3,0.0,4.07000407000407e-05,4008.0,0.00048250138272485347,284568.0,0.0009746192960579277,4008.0,284568.0,6.5105467,71.0,6.545823,1.1014692,0.0,8855936,0.015166518,141065,0.0038194656,1.0,128.0,5e-05,2360.1577,0.03239671,124672,0.18984375894069672,0.8945301,20918.078872095,4008.0,8855936,141065,4044048,4153.19370871502,0,287408160,124672,678897.1536085278,20917.472972026982,20916.62209756955,0.1749838303282391,0.0001734962826636437,3.3480620255455786e-05,6.449652548174735e-06,6.068875198901599e-05,9.11337009517187e-06,4.848623763610067e-05,0.00024672753802220727,0.00014319393368756054,6.276013847136212e-05,0.00020657592234992,0.00013722615434439873,2.8325399165070216e-06,0.01086439410202571,0.0010722695454778795,0.05991426774027609,7.944913717645422e-06,0.07865963077230563,2.9610320192061497e-05,0.00025330580117249976,0.023358135312633362
1,288576.0,False,72,88e23_00000,2025-07-23_01-16-27,1753233387,6.255326271057129,467.0436644554138,8806,nrxr0b6i9i,10.38.191.215,467.0436644554138,72,6.4899448617237825,1.9147977342737378e-05,6.4894712354929105,0.23747453987939773,6.245419806993124,0.0030193004597131807,144.0,0.12430004103120745,4008.0,0.0002431585749660518,288576.0,71.0,361.34888971063356,0.0,0.0023257150314748287,361.34888971063356,0.0016101402772384713,220.37647650747246,6,0,0,19.81111111111111,20.322222222222226,0.0,4.07000407000407e-05,4008.0,0.000474135736470112,288576.0,0.000961322474707818,4008.0,288576.0,6.915195,72.0,6.9507995,0.9719098,0.0,8980608,0.007175687,141065,-2.348423e-05,1.0,128.0,5e-05,2328.3162,0.034242533,124672,0.18984375894069672,0.3943395,20905.088336824163,4008.0,8980608,141065,4044048,4153.18177162787,0,291452208,124672,678459.8978543901,20904.48311466197,20903.69570544966,0.17455933274298763,0.00017029826510698925,3.302516523675654e-05,6.26083784974329e-06,5.943938729397871e-05,9.355165963720603e-06,4.819828435238159e-05,0.00024376614376470912,0.00014046172648155472,6.168687828921386e-05,0.00020500762868631896,0.00013459451037577154,2.769387637358226e-06,0.010861320799557761,0.0010718348538552025,0.05987422516178127,7.937614140324428e-06,0.07829359917567648,2.956431435432812e-05,0.0002529042611372972,0.023346598937797825
1,292584.0,False,73,88e23_00000,2025-07-23_01-16-34,1753233394,6.817204713821411,473.86086916923523,8806,nrxr0b6i9i,10.38.191.215,473.86086916923523,73,6.493130825927346,1.9104494039642148e-05,6.492656791072109,0.23717666396650355,6.248897369889971,0.0030206435555483256,144.0,0.12438390411031958,4008.0,0.0002562449570879051,292584.0,72.0,361.3939917408029,0.0,0.0023257150314748287,361.3939917408029,0.0017054064092816457,214.6257439521138,6,0,0,30.28,20.310000000000002,0.0,4.0700040700040695e-05,4008.0,0.0004838626947522798,292584.0,0.000983999194724968,4008.0,292584.0,7.334004,73.0,7.3114414,0.9836368,0.0,9105280,0.011974253,141065,0.009219527,1.0,128.0,5e-05,1828.8473,-0.024835406,124672,0.18984375894069672,1.5297518,20875.612675735716,4008.0,9105280,141065,4044048,4153.169953911592,0,295496256,124672,677483.7985638694,20875.03049878253,20874.254978362875,0.17642147137068367,0.00017190189853176445,3.390246649663551e-05,6.011559179961288e-06,6.0524816980333535e-05,1.005400960903178e-05,5.15721662998822e-05,0.00025746318974590577,0.00014256824814399505,6.354688033255593e-05,0.0002059722473841178,0.00013615704110287618,2.9026216257365764e-06,0.010852874882801088,0.0010711170750625487,0.05983691264729923,7.9346157632654e-06,0.08021564639783613,2.9526573058147357e-05,0.00025240118040183976,0.023335505891955294
